"logitHopeless","laggedvol","npshareofm","magnitude","experience","elec_sys","compensatory","federal","presidential","eth_ling85","CountryDistrict","country","logitSF","wastage","enplosing","logitWastage","experience2"
-2.62924188334418,0.216409772634506,2,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 16","Hungary",-1.72176938991599,0.510952532291412,1,0.043817138348869,5
-1.19658846796669,0.300849705934525,5,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 19","Hungary",0.176735764503849,0.492909371852875,2.1917290687561,-0.0283644141276326,6
-2.49344588360314,0.324205189943314,1,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 20","Hungary",-1.49433171185207,0.492742300033569,1,-0.029032839022735,5
-1.33882401193275,0.208211690187454,4,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 20","Hungary",-0.753465611344649,0.436797916889191,3.49587821960449,-0.254167848149518,6
-1.70691174010884,0.242360934615135,3,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 20","Hungary",-0.883665478558952,0.424503713846207,2.74482774734497,-0.304312020422222,7
-1.35884761109398,0.260307967662811,5,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 23","Hungary",-0.814240333100031,0.43918177485466,3.37719178199768,-0.244483440566546,6
-1.90679788054671,0.22140209376812,3,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 23","Hungary",-1.36156373313533,0.424868106842041,2.72137832641602,-0.302820609981345,7
-2.74664980305523,0.357805460691452,2,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 24","Hungary",-1.76627762208434,0.473109781742096,1,-0.107664754071759,5
-3.65651789420438,0.300324290990829,2,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 25","Hungary",-2.74138059651381,0.440725654363632,1,-0.238217549161713,6
-1.46585717359736,0.262438297271729,5,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 26","Hungary",-1.33705159864676,0.468022912740707,3.55129718780518,-0.1280831657858,6
-1.72151528308057,0.234011441469193,3,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 26","Hungary",-1.16764527578101,0.4743412733078,2.76309084892273,-0.102725145089366,7
-1.59639622615167,0.263636738061905,5,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 27","Hungary",-0.992265619325867,0.479037374258041,2.60319185256958,-0.0838996836022271,6
-1.77925747768446,0.260316848754883,3,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 27","Hungary",-1.33323308322394,0.477380931377411,2.84072589874268,-0.0905380699550541,7
-1.35028528931785,0.263374507427216,6,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 28","Hungary",-1.04730688633804,0.484506547451019,3.53550863265991,-0.0619936571401562,6
-1.66287542534791,0.249452352523804,4,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 28","Hungary",-1.08009235016179,0.481131583452225,2.72370076179504,-0.0755095233926392,7
-1.52562042552233,0.236221849918365,5,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 29","Hungary",-1.42274243166393,0.47759136557579,3.19968461990356,-0.0896946230654439,6
-1.81690453233802,0.238795697689056,3,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 29","Hungary",-1.43797692989407,0.453212827444077,2.76135849952698,-0.187697812549063,7
-1.13266972100192,0.246889978647232,5,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 30","Hungary",-0.6662584431064,0.487464159727097,3.78146743774414,-0.050153871580464,6
-1.55552261990626,0.243732064962387,2,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 30","Hungary",-0.92244232713263,0.451162576675415,3.1650230884552,-0.195974510297365,7
-1.13979071063475,0.276261687278748,5,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 31","Hungary",-0.243522760364135,0.494620591402054,3.19290542602539,-0.0215184646869127,6
-1.62488020367294,0.247310295701027,2,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 31","Hungary",-0.918754205376876,0.465742528438568,2.54096245765686,-0.137244911889021,7
-4.63161737285478,0.295760929584503,2,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 32","Hungary",-3.79842350965525,0.449756652116776,1,-0.2016539676508,6
-2.85248862342751,0.247429385781288,1,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 5","Hungary",-1.95260969983375,0.493542313575745,1,-0.0258321820892737,5
-1.65054217358325,0.231093674898148,5,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 5","Hungary",-1.09206695902528,0.49620509147644,2.60972428321838,-0.0151799255802221,6
-1.34730557828281,0.235651880502701,3,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 5","Hungary",-0.733978625114297,0.495214641094208,2.60949420928955,-0.0191420200984439,7
-2.35537104244427,0.267500221729279,2,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 6","Hungary",-1.29379716100748,0.489220887422562,1,-0.0431231317313917,5
-1.68378752436198,0.29883137345314,4,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryBudapest 6","Hungary",-1.3014775618686,0.476870089769363,2.79296565055847,-0.0925857222397484,7
-1.5693852341014,0.427739769220352,0.600000023841858,5,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad","Hungary",0.584229680156369,0.243700250983238,5.18515014648438,-1.1324988004885,5
-2.01588022451952,0.352184891700745,0.666666686534882,6,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad","Hungary",3.7594153383041,0.163403481245041,3.40996336936951,-1.63311941056906,6
-2.34876633752402,0.363955557346344,0.666666686534882,6,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad","Hungary",2.43975291490986,0.14010351896286,2.71243023872375,-1.81443044057991,7
-3.14364301461219,0.341558396816254,3,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad 1","Hungary",-2.08764945519537,0.416150808334351,1,-0.338595001429748,6
-3.84424789706358,0.302290409803391,2,1,6,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad 3","Hungary",-2.98965507189777,0.458449423313141,1,-0.166586486573763,6
-2.67111684377586,0.334707856178284,4,1,7,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad 3","Hungary",-1.80184423482896,0.409418344497681,1.58823156356812,-0.366370427572062,7
-2.08429783416637,0.5,2,1,5,"MM",TRUE,0,0,0.00999999977648258,"HungaryCsongrad 4","Hungary",-1.44274011601518,0.53120219707489,1.65933990478516,0.124971182554703,5
